"Sociedad","Periodo","Ejercicio","NªDocumento SAP","Division","Fecha Contable","Tip.Document","Tip.Comproba","  Numero Factura","Cod.Proveedor SAP","Nombre Proveedor","Pais Provee","      CUIT"," Importe Factura"," Percepción IIBB","Total Otros Impues"," Tasa IVA","   Importe IVA","Exento 7 No Imponi","Importe Percepción","Importe Ret. IVA T","Moneda"
"  AR01","6","2022","1100007924","162","2020","     FA","     A","2041","33952","LIBRERIA AYALA S.R.L.","    AR","30679448958","19482","0","0","21","  3,381.09 ","0","0","0"," ARS"
"  AR01","6","2022","1100007926","160","2020","     FA","     A","2042","6001575","GUSTAVO ADRIAN LAZZARINO","    AR","20184434270","142780","0","0","21","  24,780.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007927","160","2020","     FA","     A","2043","6002396","ANDRES NORBERTO DOMINGUEZ","    AR","20141173252","350900","0","0","21","  60,900.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007928","162","2020","     FA","     A","2044","34001","VERONICA S.A.","    AR","30500979824","0","0","0","21","  7,145.43 ","0","0","0"," ARS"
"  AR01","6","2022","1100007929","160","2020","     FA","     A","2045","34001","VERONICA S.A.","    AR","30500979824","0","0","0","21","  5,290.59 ","0","0","0"," ARS"
"  AR01","6","2022","1100007930","169","2020","     FA","     A","2046","76265","OTI INTERNACIONAL S.A","    AR","30707208283","10352","0","0","21","  1,796.68 ","0","0","0"," ARS"
"  AR01","6","2022","1100007939","161","2020","     FA","     A","2047","34303","ALEFIC SA","    AR","30714191299","18993","0","0","21","  3,296.37 ","0","0","0"," ARS"
"  AR01","6","2022","1100007941","5430","2020","     FA","     A","2048","49055","FERRETERIA CHARCAS S.R.L","    AR","33714374589","4500","0","0","21","  780.98 ","0","0","0"," ARS"
"  AR01","6","2022","1100007942","5430","2020","     FA","     A","2049","34160","DE BUENO MATIAS FIDEL","    AR","20317233001","24850","0","0","21","  4,312.85 ","0","0","0"," ARS"
"  AR01","6","2022","1100007943","161","2020","     FA","     A","2050","34160","DE BUENO MATIAS FIDEL","    AR","20317233001","40851","0","0","21","  7,089.85 ","0","0","0"," ARS"
"  AR01","6","2022","1100007944","160","2020","     FA","     A","2051","34160","DE BUENO MATIAS FIDEL","    AR","20317233001","24956","0","0","21","  4,331.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100007945","161","2020","     FA","     A","2052","71740","JUGO PRESS SA","    AR","30715395343","8113","0","0","21","  1,408.05 ","0","0","0"," ARS"
"  AR01","6","2022","1100007946","162","2020","     FA","     A","2053","33979","PASTA FACTORY S.A.","    AR","30661070559","0","0","0","21","  222.87 ","0","0","0"," ARS"
"  AR01","6","2022","1100007947","162","2020","     FA","     A","2054","33979","PASTA FACTORY S.A.","    AR","30661070559","0","0","0","21","  767.29 ","0","0","0"," ARS"
"  AR01","6","2022","1100007948","161","2020","     FA","     A","2055","33979","PASTA FACTORY S.A.","    AR","30661070559","0","0","0","21","  1,499.26 ","0","0","0"," ARS"
"  AR01","6","2022","1100007949","5430","2020","     FA","     A","2056","33979","PASTA FACTORY S.A.","    AR","30661070559","0","0","0","21","  898.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100007950","160","2020","     FA","     A","2057","33979","PASTA FACTORY S.A.","    AR","30661070559","0","0","0","21","  935.92 ","0","0","0"," ARS"
"  AR01","6","2022","1100007951","5430","2020","     FA","     A","2058","33979","PASTA FACTORY S.A.","    AR","30661070559","0","0","0","21","  1,014.71 ","0","0","0"," ARS"
"  AR01","6","2022","1100007952","161","2020","     FA","     A","2059","33979","PASTA FACTORY S.A.","    AR","30661070559","0","0","0","21","  922.65 ","0","0","0"," ARS"
"  AR01","6","2022","1100007953","5435","2020","     FA","     A","2060","65335","DISTRIBUIDORA AVM","    AR","30716247844","18960","0","0","21","  3,290.63 ","0","0","0"," ARS"
"  AR01","6","2022","1100007954","5435","2020","     FA","     A","2061","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  1,764.92 ","0","0","0"," ARS"
"  AR01","6","2022","1100007955","5435","2020","     FA","     A","2062","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  810.06 ","0","0","0"," ARS"
"  AR01","6","2022","1100007956","5435","2020","     FA","     A","2063","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  709.53 ","0","0","0"," ARS"
"  AR01","6","2022","1100007957","5435","2020","     FA","     A","2064","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  4,850.85 ","0","0","0"," ARS"
"  AR01","6","2022","1100007958","5435","2020","     FA","     A","2065","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  6,925.81 ","0","0","0"," ARS"
"  AR01","6","2022","1100007959","5435","2020","     FA","     A","2066","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  3,827.48 ","0","0","0"," ARS"
"  AR01","6","2022","1100007960","5435","2020","     FA","     A","2067","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  5,013.79 ","0","0","0"," ARS"
"  AR01","6","2022","1100007961","5435","2020","     FA","     A","2068","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  414.18 ","0","0","0"," ARS"
"  AR01","6","2022","1100007962","5435","2020","     FA","     A","2069","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  339.06 ","0","0","0"," ARS"
"  AR01","6","2022","1100007963","5435","2020","     FA","     A","2070","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  6,228.39 ","0","0","0"," ARS"
"  AR01","6","2022","1100007964","5435","2020","     FA","     A","2071","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  2,567.52 ","0","0","0"," ARS"
"  AR01","6","2022","1100007965","5435","2020","     FA","     A","2072","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  454.48 ","0","0","0"," ARS"
"  AR01","6","2022","1100007966","5435","2020","     FA","     A","2073","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  2,205.62 ","0","0","0"," ARS"
"  AR01","6","2022","1100007968","161","2020","     FA","     A","2074","75774","ASCENSORES PAGANO","    AR","20129463822","10600","0","0","21","  1,839.67 ","0","0","0"," ARS"
"  AR01","6","2022","1100007969","161","2020","     FA","     A","2075","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  4,055.10 ","0","0","0"," ARS"
"  AR01","6","2022","1100007970","161","2020","     FA","     A","2076","33930","ALEJANDRO JUAN YAMIN","    AR","20142049032","3388","0","0","21","  588.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007971","160","2020","     FA","     A","2077","33958","COPILEIDY S.G.I. SRL.","    AR","30610614953","1307","0","0","21","  226.80 ","0","0","0"," ARS"
"  AR01","6","2022","1100007972","161","2020","     FA","     A","2078","33774","ACQUAFREE SA","    AR","30680569424","4538","0","0","21","  787.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100007973","5430","2020","     FA","     A","2079","33996","ICEDREAM SRL","    AR","30657813865","0","0","0","21","  1,073.69 ","0","0","0"," ARS"
"  AR01","6","2022","1100007974","5430","2020","     FA","     A","2080","33976","EL FUNDADOR S.A.","    AR","30501117230","0","0","0","21","  1,685.04 ","0","0","0"," ARS"
"  AR01","6","2022","1100007975","5430","2020","     FA","     A","2081","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  1,335.27 ","0","0","0"," ARS"
"  AR01","6","2022","1100007976","5430","2020","     FA","     A","2082","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  1,664.20 ","0","0","0"," ARS"
"  AR01","6","2022","1100007977","5430","2020","     FA","     A","2083","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  312.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100007978","5430","2020","     FA","     A","2084","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  1,817.91 ","0","0","0"," ARS"
"  AR01","6","2022","1100007979","5430","2020","     FA","     A","2085","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","0","0","0","21","  2,351.05 ","0","0","0"," ARS"
"  AR01","6","2022","1100007980","5430","2020","     FA","     A","2086","65335","DISTRIBUIDORA AVM","    AR","30716247844","13029","0","0","21","  2,261.21 ","0","0","0"," ARS"
"  AR01","6","2022","1100007981","5430","2020","     FA","     A","2087","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  2,234.64 ","0","0","0"," ARS"
"  AR01","6","2022","1100007983","9509","2020","     FA","     A","2088","73542","ENRIQUE MARTIN ROSSI","    AR","30588092468","0","0","0","21","  5,040.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007984","5430","2020","     FA","     A","2089","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  4,589.70 ","0","0","0"," ARS"
"  AR01","6","2022","1100007985","5430","2020","     FA","     A","2090","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  8,906.82 ","0","0","0"," ARS"
"  AR01","6","2022","1100007986","5430","2020","     FA","     A","2091","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  1,342.63 ","0","0","0"," ARS"
"  AR01","6","2022","1100007987","5430","2020","     FA","     A","2092","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  263.90 ","0","0","0"," ARS"
"  AR01","6","2022","1100007988","5430","2020","     FA","     A","2093","33987","SERVIFRIO S.A.","    AR","30699661054","0","0","0","21","  2,198.65 ","0","0","0"," ARS"
"  AR01","6","2022","1100007989","5430","2020","     FA","     A","2094","34163","RODRIGUEZ RUBEN ROBERTO","    AR","20124655502","11756","0","0","21","  2,040.26 ","0","0","0"," ARS"
"  AR01","6","2022","1100007990","162","2020","     FA","     A","2095","6007923","TCL SA","    AR","30709787574","0","0","0","21","  92,411.55 ","0","0","0"," ARS"
"  AR01","6","2022","1100007991","9509","2020","     FA","     A","2096","34001","VERONICA S.A.","    AR","30500979824","1511","0","0","21","  262.23 ","0","0","0"," ARS"
"  AR01","6","2022","1100007992","160","2020","     FA","     A","2097","34001","VERONICA S.A.","    AR","30500979824","0","0","0","21","  11,221.64 ","0","0","0"," ARS"
"  AR01","6","2022","1100007993","5433","2020","     FA","     A","2098","34001","VERONICA S.A.","    AR","30500979824","0","0","0","21","  10,318.51 ","0","0","0"," ARS"
"  AR01","6","2022","1100007994","5433","2020","     FA","     A","2099","33842","FDBA SRL","    AR","30714123587","15125","0","0","21","  2,625.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100007995","5435","2020","     FA","     A","2100","33991","TAMALLANCOS S.A.","    AR","33643235949","0","0","0","21","  19,796.70 ","0","0","0"," ARS"
"  AR01","6","2022","1100007996","9509","2020","     FA","     A","2101","33991","TAMALLANCOS S.A.","    AR","33643235949","0","0","0","21","  4,084.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100007997","169","2020","     FA","     A","2102","50233","POZO MANUEL FABIAN","    AR","20169082376","27528","0","0","21","  4,777.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100007998","169","2020","     FA","     A","2103","36191","MOTORES Y MATERIALES ELECTRICO","    AR","30556626843","0","0","0","21","  512.82 ","0","0","0"," ARS"
"  AR01","6","2022","1100007999","169","2020","     FA","     A","2104","34057","ANDRES MERINO PINTURERIAS S.A.","    AR","30708591447","0","0","0","21","  155.70 ","0","0","0"," ARS"
"  AR01","6","2022","1100008000","169","2021","     FA","     A","2105","68079","HIDROGAS SAS","    AR","30716426323","33249","0","0","21","  5,770.51 ","0","0","0"," ARS"
"  AR01","6","2022","1100008006","5433","2021","     FA","     A","2106","34757","YANNI CARLOS ALBERTO","    AR","20116028620","87120","0","0","21","  15,120.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100008007","163","2021","     FA","     A","2107","33948","LA CAMIONERA MENDOCINA S.R.L.","    AR","33531122599","2129","0","0","21","  369.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100008008","163","2021","     FA","     A","2108","33948","LA CAMIONERA MENDOCINA S.R.L.","    AR","33531122599","8417","0","0","21","  1,460.73 ","0","0","0"," ARS"
"  AR01","6","2022","1100008009","5433","2021","     FA","     A","2109","33930","ALEJANDRO JUAN YAMIN","    AR","20142049032","12251","0","0","21","  2,126.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100008010","5435","2021","     FA","     A","2110","33930","ALEJANDRO JUAN YAMIN","    AR","20142049032","38418","0","0","21","  6,667.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100008011","161","2021","     FA","     A","2111","33930","ALEJANDRO JUAN YAMIN","    AR","20142049032","6262","0","0","21","  1,086.75 ","0","0","0"," ARS"
"  AR01","6","2022","1100008012","160","2021","     FA","     A","2112","33930","ALEJANDRO JUAN YAMIN","    AR","20142049032","12251","0","0","21","  2,126.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100008013","5430","2021","     FA","     A","2113","33930","ALEJANDRO JUAN YAMIN","    AR","20142049032","23656","0","0","21","  4,105.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100008014","5435","2021","     FA","     A","2114","65335","DISTRIBUIDORA AVM","    AR","30716247844","6138","0","0","21","  1,065.28 ","0","0","0"," ARS"
"  AR01","6","2022","1100008015","5433","2021","     FA","     A","2115","65335","DISTRIBUIDORA AVM","    AR","30716247844","5372","0","0","21","  932.40 ","0","0","0"," ARS"
"  AR01","6","2022","1100008018","169","2021","     FA","     A","2116","34147","JOSE ALBERTO AIZCORBE","    AR","20106216615","45674","0","0","21","  7,926.92 ","0","0","0"," ARS"
"  AR01","6","2022","1100008019","5433","2021","     FA","     A","2117","33930","ALEJANDRO JUAN YAMIN","    AR","20142049032","12251","0","0","21","  2,126.25 ","0","0","0"," ARS"
"  AR01","6","2022","1100008020","163","2021","     FA","     A","2118","68569","BG CONSULTORES S.A.S","    AR","30716458705","15791","0","0","21","  2,740.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100008021","164","2021","     FA","     A","2119","68569","BG CONSULTORES S.A.S","    AR","30716458705","9317","0","0","21","  1,617.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100008022","163","2021","     FA","     A","2120","68569","BG CONSULTORES S.A.S","    AR","30716458705","15791","0","0","21","  2,740.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100008023","164","2021","     FA","     A","2121","68569","BG CONSULTORES S.A.S","    AR","30716458705","9317","0","0","21","  1,617.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100008024","169","2021","     FA","     A","2122","34004","SERGIO ALEJANDRO DE PAZ","    AR","20171731179","0","0","0","21","  1,990.80 ","0","0","0"," ARS"
"  AR01","6","2022","1100008025","5433","2021","     FA","     A","2123","34160","DE BUENO MATIAS FIDEL","    AR","20317233001","10282","0","0","21","  1,784.50 ","0","0","0"," ARS"
"  AR01","6","2022","1100008026","164","2021","     FA","     A","2124","33991","TAMALLANCOS S.A.","    AR","33643235949","0","0","0","21","  6,201.09 ","0","0","0"," ARS"
"  AR01","6","2022","1100008028","160","2021","     FA","     A","2125","41154","ADRIAN PEREIRA S.R.L.","    AR","30713259108","14876","0","0","21","  1,527.11 ","0","0","0"," ARS"
"  AR01","6","2022","1100008030","161","2021","     FA","     A","2126","34254","FIRBIMATIC INTERNACIONAL S.A.","    AR","30691300613","267443","0","0","21","  46,415.67 ","0","0","0"," ARS"
"  AR01","6","2022","1100008032","169","2021","     FA","     A","2127","33586","LUIS JOSE ABDALA","    AR","30699539453","0","0","0","21","  12,651.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100008033","169","2021","     FA","     A","2128","33586","LUIS JOSE ABDALA","    AR","30699539453","0","0","0","21","  1,575.61 ","0","0","0"," ARS"
"  AR01","6","2022","1100008035","169","2021","     FA","     A","2129","33542","EMBOTELLADORA DEL ATLANTICO SA","    AR","30529135943","0","0","0","21","  2,734.59 ","0","0","0"," ARS"
"  AR01","6","2022","1100008036","169","2021","     FA","     A","2130","34147","JOSE ALBERTO AIZCORBE","    AR","20106216615","6186","0","0","21","  1,073.52 ","0","0","0"," ARS"
"  AR01","6","2022","1100008054","160","2021","     FA","     A","2131","47927","BUENOS MARES S.A.","    AR","30708477547","33674","0","0","21","  5,844.30 ","0","0","0"," ARS"
"  AR01","6","2022","1100008055","161","2021","     FA","     A","2132","47927","BUENOS MARES S.A.","    AR","30708477547","12759","0","0","21","  2,214.45 ","0","0","0"," ARS"
"  AR01","6","2022","1100008056","162","2021","     FA","     A","2133","47927","BUENOS MARES S.A.","    AR","30708477547","5760","0","0","21","  999.60 ","0","0","0"," ARS"
"  AR01","6","2022","1100008057","5435","2021","     FA","     A","2134","65335","DISTRIBUIDORA AVM","    AR","30716247844","10350","0","0","21","  1,796.26 ","0","0","0"," ARS"
"  AR01","6","2022","1100008059","163","2021","     FA","     A","2135","36929","BOMPANING SA","    AR","33714198179","42079","0","0","21","  7,302.96 ","0","0","0"," ARS"
"  AR01","6","2022","1100008060","163","2021","     FA","     A","2136","36929","BOMPANING SA","    AR","33714198179","61576","0","0","21","  10,686.82 ","0","0","0"," ARS"
"  AR01","6","2022","1100008061","164","2021","     FA","     A","2137","36929","BOMPANING SA","    AR","33714198179","36625","0","0","21","  6,356.45 ","0","0","0"," ARS"
"  AR01","6","2022","1100008073","5435","2021","     NC","     A","2138","33958","COPILEIDY S.G.I. SRL.","    AR","30610614953","-3630","0","0","21","- 630.00 ","0","0","0"," ARS"
"  AR01","6","2022","1100008082","162","2021","     FA","     A","2139","6002460","FUEGO RED S.A.","    AR","30707488847","187696","0","0","21","  32,575.28 ","0","0","0"," ARS"
